# JMH 1.11.2 (released 43 days ago)
# VM version: JDK 1.8.0_31, VM 25.31-b07
# VM invoker: C:\Program Files\Java\jre1.8.0_31\bin\java.exe
# VM options: <none>
# Warmup: 1 iterations, 1 s each
# Measurement: 2 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: com.almondtools.stringbench.JavaIndexOfBenchmark.benchmarkFind
# Parameters: (alphabetSize = 2, patternSize = 2)

# Run progress: 0,00% complete, ETA 01:48:48
# Fork: 1 of 1
# Warmup Iteration   1: 0,132 ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                2             32  avgt    2      14,570          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                2             64  avgt    2      14,539          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                2            128  avgt    2      14,611          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                2            256  avgt    2      14,643          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8              2  avgt    2      53,675          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8              4  avgt    2      55,375          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8              8  avgt    2      55,445          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8             16  avgt    2      55,458          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8             32  avgt    2      55,658          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8             64  avgt    2      55,880          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8            128  avgt    2      61,345          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64                8            256  avgt    2      55,555          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32              2  avgt    2     176,934          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32              4  avgt    2     238,611          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32              8  avgt    2     222,576          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32             16  avgt    2     222,390          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32             32  avgt    2     236,744          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32             64  avgt    2     226,489          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32            128  avgt    2     222,890          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64               32            256  avgt    2     237,560          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128              2  avgt    2    1111,313          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128              4  avgt    2     926,009          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128              8  avgt    2     927,019          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128             16  avgt    2    1020,340          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128             32  avgt    2     920,263          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128             64  avgt    2     920,570          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128            128  avgt    2     936,105          ms/op
JavaRegexMultiBenchmark.benchmarkFind                           64              128            256  avgt    2     908,959          ms/op
JavaRegexMultiBenchmark.benchmarkFind                          128                2              2  avgt    2      57,110          ms/op
